word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Sublime,/səˈblaɪm/,adj.,"sublime, more sublime, most sublime","sublimate (n.), sublimity (n.)",inspiring awe｜令人敬畏的,"The view from the mountain was sublime, leaving everyone in awe of its beauty.",sublime beauty; sublime experience; sublime moment,C2
Stupor,/ˈstupɚ/,n.,"stupor, stupors",stuporous (adj.),a state of near-unconsciousness or insensibility｜近無意識或感覺遲鈍的狀態,"In a stupor of shock, she struggled to process the sudden accident.",state of stupor; drug-induced stupor; temporary stupor,C2
Submissive,/səˈbmɪsɪv/,adj.,"submissive, more submissive, most submissive","submit (v.), submissiveness (n.)",inclined or willing to submit to orders or wishes of others or showing such inclination｜傾向於服從他人的命令或意願，或表現出這種傾向,The submissive dog obeyed its owner's commands without hesitation.,submissive behavior; submissive attitude; submissive nature,C2
Subordinate,/səˈbɔɹdəˌneɪt/,n.,"subordinate, subordinates","subordination (n.), subordinateness (n.)",an assistant subject to the authority or control of another｜受他人管轄或控制的助手,"The manager delegated the task to his subordinate, trusting their expertise.",trusted subordinate; loyal subordinate; immediate subordinate,C2
Subversive,/səˈbvɝsɪv/,adj.,"subversive, more subversive, most subversive","subvert (v.), subversiveness (n.)",in opposition to a civil authority or government｜反對民事當局或政府的,The subversive group actively worked to undermine the current government.,subversive activities; subversive ideas; subversive group,C2
Substantive,/ˈsʌbstəntɪv/,adj.,"substantive, more substantive, most substantive",substantival (adj.),"having a firm basis in reality and being therefore important, meaningful, or considerable｜在現實中有堅實基礎的，因此重要的、有意義的或相當可觀的",The research provided substantive evidence supporting the new environmental policy.,substantive change; substantive discussion; substantive evidence,C2
Subservient,/səˈbsɝviənt/,adj.,"subservient, more subservient, most subservient","subserve (v.), subservience (n.), subservientness (n.)",prepared to obey others unquestioningly; less important; subordinate｜準備無條件服從他人；較不重要的；下屬的,"He was careful never to appear subservient to the CEO, even when asked to follow difficult orders.",subservient role; subservient position; subservient attitude,C2
Subtle,/ˈsʌtəl/,adj.,"subtle, subtler, subtlest",None,difficult to detect or grasp by the mind or analyze｜難以被心智察覺、掌握或分析的,The detective noticed a subtle change in the suspect's behavior during the interrogation.,subtle difference; subtle hint; subtle flavor,C2
Superficial,/ˌsupɚˈfɪʃəl/,adj.,no changes,"superficies (n.), superficiality (n.)",existing or occurring at the surface level; lacking depth or thoroughness｜存在於或發生在表面層次的；缺乏深度或徹底性的,"The novel's superficial plot failed to engage readers, who found it lacking depth.",superficial analysis; superficial resemblance; superficial understanding,C2
Succor,/ˈsʌkɚ/,n.,"succor, succors",succorer (n.),assistance in time of difficulty｜困難時的援助,"The Red Cross provided succor to the earthquake victims, offering food, shelter, and medical aid.",seek succor; provide succor; offer succor,C2
Superfluous,/ˈsupɚfˌlwʌs/,adj.,no changes,superfluity (n.),serving no useful purpose; having no excuse for being｜沒有任何用處的；沒有存在理由的,The meeting was filled with superfluous discussions that could have been summarized in a few minutes.,superfluous detail; superfluous comment; superfluous information,C2
Succinct,/səˈksɪŋkt/,adj.,"succinct, more succinct, most succinct",succinctness (n.),briefly giving the gist of something｜簡潔地給出某事的要點,The professor's succinct explanation helped the students understand the complex topic quickly.,succinct summary; succinct explanation; succinct response,C2
Supple,/ˈsʌpəl/,adj.,"supple, suppler, supplest",suppleness (n.),moving and bending with ease｜輕鬆地移動和彎曲的,"The gymnast's supple movements impressed the judges, earning her high scores.",supple movement; supple body; supple leather,C2
Supine,/səˈpaɪn/,adj.,no changes,None,lying flat on one's back with the face upward; passively allowing things to happen without protest｜仰面平躺的；被動地任由事情發生而不抗議的,"The exhausted hiker lay supine on the grass, staring up at the clouds drifting overhead.",supine position; supine posture; supine figure,C2
Supersede,/ˌsupɚˈsid/,v.,"supersede, supersedes, superseded, superseded, superseding","supersedure (n.), supersession (n.)",take the place or move into the position of｜取代或移入某物的位置,"The new software will supersede the old system, offering better features and performance.",supersede previous; supersede outdated; supersede existing,C2
Subjugate,/ˈsʌbdʒəˌɡeɪt/,v.,"subjugate, subjugates, subjugated, subjugated, subjugating","subjugator (n.), subjugation (n.)",put down by force or intimidation｜以武力或威脅鎮壓,The invading army sought to subjugate the local population through fear and violence.,subjugate a nation; subjugate the opposition; subjugate through fear,C2
Subside,/səˈbsaɪd/,v.,"subside, subsides, subsided, subsided, subsiding","subsiding (n.), subsidence (n.)",wear off or die down｜逐漸減退或平息,"The storm gradually subsided, leaving the streets covered in debris and fallen branches.",storm subsides; pain subsides; excitement subsides,C2
Stipulate,/ˈstɪpjəˌleɪt/,v.,"stipulate, stipulates, stipulated, stipulated, stipulating","stipulation (n.), stipulatory (adj.)",specify as a condition or requirement in a contract or agreement; make an express demand or provision in an agreement｜在契約或協議中規定為條件或要求；在協議中提出明確要求或條款,The contract stipulated that all payments must be made within 30 days of receiving the invoice.,stipulate conditions; stipulate requirements; stipulate in the contract,C2
Supplicate,/ˈsʌplɪkeɪt/,v.,"supplicate, supplicates, supplicated, supplicated, supplicating","suppliant (n.), supplicant (adj.), supplication (n.), supplicatory (adj.)",ask humbly (for something)｜卑微地請求,The refugees supplicated the border guards to allow them to cross into safety.,supplicate for mercy; supplicate the court; supplicate humbly,C2
Supplant,/səˈplænt/,v.,"supplant, supplants, supplanted, supplanted, supplanting","supplanter (n.), supplanting (n.)",take the place or move into the position of｜取代或移入某物的位置,The new software was designed to supplant the outdated system currently in use.,supplant the leader; supplant old technology; supplant traditional methods,C2
Surmise,/sɚˈmaɪz/,v.,"surmise, surmises, surmised, surmised, surmising",surmisal (n.),infer from incomplete evidence｜根據不完整的證據推斷,"Based on the clues left at the scene, the detective could surmise what had happened.",surmise the outcome; surmise from evidence; surmise the truth,C2
Suppress,/səˈpɹɛs/,v.,"suppress, suppresses, suppressed, suppressed, suppressing","suppresser (n.), suppressor (n.), suppression (n.), suppressive (adj.)","To put an end to, especially with force, to crush, do away with; to prohibit, subdue.｜終結，尤指以武力；摧毀、消除；禁止、制服",The dictator attempted to suppress any form of political dissent through intimidation and censorship.,suppress a rebellion; suppress emotions; suppress information,C2
Strut,/ˈstɹʌt/,v.,"strut, struts, strutted, strutted, strutting",None,"to walk with a lofty proud gait, often in an attempt to impress others｜高視闊步地走，為了給別人留下深刻印象而帶著傲慢的姿態走路","The peacock strutted around the yard, displaying its colorful feathers to attract a mate.",strut across the stage; strut in front of peers; strut confidently,C2
Surreptitious,/ˌsɝəˈptɪʃəs/,adj.,"surreptitious, more surreptitious, most surreptitious",None,marked by quiet and caution and secrecy; taking pains to avoid being observed｜悄悄的、謹慎的、秘密的；小心翼翼地避免被發現,The spies held a surreptitious meeting to exchange confidential information.,surreptitious glance; surreptitious meeting; surreptitious behavior,C2
Susceptible,/səˈsɛptəbəl/,adj.,"susceptible, more susceptible, most susceptible","susceptibility (n.), susceptibleness (n.)","easily affected, harmed, or influenced by something｜容易被某事物影響、傷害或左右的",People with fair skin are particularly susceptible to sunburn.,susceptible to disease; susceptible of proof; susceptible to influence,C2
Symmetry,/ˈsɪmətɹi/,n.,"symmetry, symmetries","symmetric (adj.), symmetrise (v.), symmetrize (v.)","Exact correspondence on either side of a dividing line, plane, center or axis.｜在分割線、平面、中心或軸的兩側完全對應",The symmetry of the butterfly's wings was truly remarkable.,symmetry in design; perfect symmetry; symmetry of the building,C2
Synthesis,/ˈsɪnθəsəs/,n.,"synthesis, syntheses","synthetic (adj.), synthesise (v.), synthesist (n.), synthetical (adj.)",the combination of elements or ideas into a coherent whole; the process of forming a complex compound or concept from simpler components｜將元素或觀念結合成一個連貫的整體；從較簡單的成分形成複雜化合物或概念的過程,The synthesis of new compounds is crucial for developing innovative medicines.,chemical synthesis; synthesis of ideas; synthesis of data,C2
Tacit,/ˈtæsɪt/,adj.,"tacit, more tacit, most tacit",None,implied by or inferred from actions or statements｜由行為或言語暗示或推斷出的,Her tacit agreement was evident in her nod of approval.,tacit agreement; tacit approval; tacit understanding,C2
Tangible,/ˈtændʒəbəl/,adj.,no changes,"tangibly (adv.), tangibility (n.)",able to be touched or felt; physically real and concrete; clearly perceptible｜能被觸摸或感覺的；實際存在且具體的；清晰可感知的,The artist worked with tangible materials such as clay and wood to create her sculptures.,tangible evidence; tangible benefits; tangible object,C2
Surfeit,/ˈsɝfət/,n.,"surfeit, surfeits",None,the state of being more than full｜過於飽滿的狀態,The surfeit of food at the banquet left many guests unable to finish their meals.,surfeit of food; surfeit of wealth; surfeit of information,C2
Temperance,/ˈtɛmpɚəns/,n. [U],no changes,temper (v.),the trait of avoiding excesses｜避免過度的特質,His temperance was evident in his moderate eating and drinking habits.,temperance in eating; temperance movement; temperance society,C2
Taciturn,/ˈtæsɪˌtɝn/,adj.,"taciturn, more taciturn, most taciturn",taciturnity (n.),habitually reserved and uncommunicative｜習慣性的沉默寡言,"The taciturn old man rarely spoke, preferring to keep his thoughts to himself.",taciturn personality; taciturn demeanor; taciturn nature,C2
Tantamount,/ˈtæntəˌmaʊnt/,adj.,no changes,None,being essentially equal to something｜本質上等於某事物,The student's careless actions were tantamount to cheating.,tantamount to treason; tantamount to dismissal; tantamount to refusal,C2
Sycophant,/ˈsɪkəfænt/,n.,"sycophant, sycophants","sycophancy (n.), sycophantic (adj.)",a person who tries to please someone in order to gain a personal advantage｜為了個人利益而試圖取悅他人的人,The CEO was surrounded by sycophants who would agree with everything he said.,political sycophant; sycophant in the office; sycophantic behavior,C2
Stultify,/ˈstʌltəˌfaɪ/,v.,"stultify, stultifies, stultified, stultified, stultifying",stultification (n.),to impede or suppress the development of something; to render ineffective or futile｜阻礙或抑制某事物的發展；使無效或徒勞,The defendant's erratic behavior served to stultify any attempts at serious discussion.,stultify the process; stultify the argument; stultify the debate,C2
Tentative,/ˈtɛntətɪv/,adj.,"tentative, more tentative, most tentative",None,not definite or fully worked out; uncertain and subject to change｜不確定或未完全解決的；不確定的且可能改變的,"The project was still in a tentative stage, with many details yet to be finalized.",tentative agreement; tentative plan; tentative conclusion,C2
Tenet,/ˈtɛnət/,n.,"tenet, tenets",None,a core principle or belief that is held as fundamental truth by a person or organization｜個人或組織視為基本真理的核心原則或信念,The central tenet of their faith was belief in one God.,fundamental tenet; religious tenet; tenet of belief,C2
Tedious,/ˈtidiəs/,adj.,"tedious, more tedious, most tedious","tedium (n.), tediousness (n.)","too long, slow, or dull; monotonous and wearisome｜過於冗長、緩慢或無聊的；單調乏味的",The lecture was so tedious that many students struggled to stay awake.,tedious task; tedious journey; tedious lecture,C2
Tenacious,/təˈneɪʃəs/,adj.,"tenacious, more tenacious, most tenacious","tenaciously (adv.), tenacity (n.)",persistently determined and unwilling to give up; holding firmly to a course or belief｜堅持不懈且不放棄的；堅定持有某個方向或信念的,"Despite his age, he remained tenacious in his efforts to complete the marathon.",tenacious memory; tenacious effort; tenacious spirit,C2
Thwart,/ˈθwɔɹt/,v.,"thwart, thwarts, thwarted, thwarted, thwarting","thwarter (n.), thwarting (n.)","hinder or prevent (the efforts, plans, or desires) of｜阻礙或阻止（努力、計劃或願望）",The bad weather threatened to thwart their plans for an outdoor wedding.,thwart the plan; thwart the attempt; thwart the enemy,C2
Temerity,/təˈmɛɹəti/,n. [U],no changes,temerarious (adj.),fearless daring｜無畏的大膽,The young entrepreneur had the temerity to propose a new business model that challenged the industry giants.,display temerity; act with temerity; sheer temerity,C2
Tenuous,/ˈtɛnjəwəs/,adj.,"tenuous, more tenuous, most tenuous",tenuity (n.),very weak or slight; insubstantial and lacking a firm basis｜非常微弱或輕微的；不實在且缺乏穩固基礎的,"His tenuous argument failed to convince the jury, who found the reasoning far too fragile to rely upon.",tenuous connection; tenuous argument; tenuous relationship,C2
Terse,/ˈtɝs/,adj.,"terse, terser, tersest",terseness (n.),brief and to the point; effectively cut short｜簡潔扼要的；戛然而止的,The professor's terse response left no room for further discussion.,terse reply; terse statement; terse explanation,C2
Tawdry,/ˈtɔdɹi/,adj.,"tawdry, tawdrier, tawdriest",tawdriness (n.),tastelessly showy｜俗麗的；華而不實的,The actress wore a tawdry outfit that was more distracting than impressive.,tawdry jewelry; tawdry display; tawdry decorations,C2
Timorous,/ˈtɪmɚəs/,adj.,"timorous, more timorous, most timorous",timorousness (n.),timid by nature or revealing timidity｜膽怯的；膽小怯懦的,The timorous kitten hid under the couch at the slightest noise.,timorous nature; timorous voice; timorous demeanor,C2
Tempestuous,/ˌtɛˈmpɛstʃuəs/,adj.,"tempestuous, more tempestuous, most tempestuous","tempest (n.), tempestuousness (n.)",characterized by violent emotions or behavior｜激情衝動的；暴烈的,Their tempestuous relationship was filled with passionate arguments and reconciliations.,tempestuous relationship; tempestuous storm; tempestuous outburst,C2
Thrifty,/ˈθɹɪfti/,adj.,"thrifty, thriftier, thriftiest",None,careful and diligent in the use of resources｜節儉的；勤儉的,"She was known for her thrifty habits, always finding ways to save money without sacrificing quality.",thrifty shopper; thrifty habits; thrifty lifestyle,C2
Tout,/ˈtaʊt/,v.,"tout, touts, touted, touted, touting",touter (n.),to promote or praise loudly or aggressively; to solicit business loudly｜大力推銷；吹噓；兜攬生意,The salesman tried to tout the new software as the best solution for managing projects.,tout a product; tout a service; tout aggressively,C2
Transgress,/tɹænzˈɡɹɛs/,v.,"transgress, transgresses, transgressed, transgressed, transgressing","transgressor (n.), transgression (n.)","act in disregard of laws, rules, contracts, or promises｜違反；違背",He knew that transgressing the company's code of conduct could lead to serious consequences.,transgress boundaries; transgress rules; transgress laws,C2
Tepid,/ˈtɛpɪd/,adj.,"tepid, more tepid, most tepid","tepidity (n.), tepidness (n.)",moderately warm｜微溫的；不冷不熱的,"The bath water was tepid, providing a relaxing soak without the shock of cold or heat.",tepid response; tepid water; tepid support,C2
Tirade,/taɪˈɹeɪd/,n.,"tirade, tirades",None,a speech of violent denunciation｜激烈抨擊的言論；長篇激烈演說,"The politician launched into a tirade against the proposed policy, calling it a 'disaster in the making'.",lengthy tirade; angry tirade; deliver a tirade,C2
Transient,/ˈtɹænʒənt/,n.,"transient, transients","transience (n.), transiency (n.)",one who stays for only a short time｜短期逗留者；過客,The hotel was filled with transients who stayed only for a night before moving on.,transient guest; transient worker; transient population,C2
Treatise,/ˈtɹitəs/,n.,"treatise, treatises",None,a formal exposition｜專論文獻；正式論述,The philosopher's treatise on ethics became a cornerstone of modern moral philosophy.,scholarly treatise; philosophical treatise; treatise on ethics,C2
Translucent,/tɹænˈslusənt/,adj.,"translucent, more translucent, most translucent","translucence (n.), translucency (n.)",allowing light to pass through diffusely｜半透明的,The lampshade was made of a translucent material that softened the light in the room.,translucent glass; translucent material; translucent quality,C2
Transmute,/tɹænˈzmut/,v.,"transmute, transmutes, transmuted, transmuted, transmuting",transmutation (n.),"change or alter completely in form, nature, or substance｜徹底改變；變形；蛻變","The alchemist claimed he could transmute lead into gold, but no one had seen it happen.",transmute energy; transmute elements; transmute form,C2
Traumatic,/tɹɔˈmætɪk/,adj.,"traumatic, more traumatic, most traumatic",trauma (n.),"deeply disturbing or distressing, especially as a result of a shocking or painful experience｜創傷性的；造成精神創傷的",The traumatic accident left him with a permanent scar and a fear of driving.,traumatic experience; traumatic injury; traumatic event,C2
Tortuous,/ˈtɔɹtʃəwəs/,adj.,"tortuous, more tortuous, most tortuous","tortuosity (n.), tortuousness (n.)",full of twists and turns; excessively lengthy and complex｜彎彎曲曲的；曲折的；冗長複雜的,"The path through the forest was tortuous, with unexpected twists and turns.",tortuous path; tortuous journey; tortuous logic,C2
Treacherous,/ˈtɹɛtʃɚəs/,adj.,"treacherous, more treacherous, most treacherous",treachery (n.),dangerously unstable and unpredictable｜危機四伏的；不穩定且難以預測的,"The road conditions were treacherous, with ice making driving extremely dangerous.",treacherous terrain; treacherous weather; treacherous conditions,C2
Torrid,/ˈtɔɹəd/,adj.,"torrid, more torrid, most torrid",torridity (n.),characterized by intense emotion｜熱烈的；熾熱的,Their torrid love affair was the subject of many rumors and speculations.,torrid affair; torrid love; torrid passion,C2
Tractable,/ˈtɹæktəbəl/,adj.,"tractable, more tractable, most tractable","tractability (n.), tractableness (n.)",easily managed (controlled or taught or molded)｜溫順的；易於管教的；易控制的,"The new employee proved to be tractable, quickly adapting to the company's procedures.",tractable problem; tractable student; tractable material,C2
Trifling,/ˈtɹaɪflɪŋ/,adj.,"trifling, more trifling, most trifling",trifle (n.),of little value or importance; trivial｜微不足道的；瑣碎的；不重要的,The cost was a trifling sum compared to the value it delivered.,trifling matter; trifling sum; trifling concern,C2
Truncate,/ˈtɹʌˌŋkeɪt/,v.,"truncate, truncates, truncated, truncated, truncating",truncation (n.),to shorten by cutting off a part; to reduce in extent or scope｜截短；縮短；刪減,The analyst had to truncate the dataset after the final reliable measurement.,truncate sentence; truncate process; truncate data,C2
Stentorian,/stɛˈntɔɹiən/,adj.,"stentorian, more stentorian, most stentorian",stentor (n.),extremely loud and powerful in voice or sound｜聲音極為洪亮的,The stentorian voice of the coach could be heard across the entire field.,stentorian voice; stentorian tones; stentorian roar,C2
Tumultuous,/ˌtuˈmʌltʃuəs/,adj.,"tumultuous, more tumultuous, most tumultuous","tumult (n.), tumultuousness (n.)",characterized by unrest or disorder or insubordination｜以動亂、失序或不服從為特徵的,"The tumultuous crowd demanded justice, their chants echoing through the streets.",tumultuous crowd; tumultuous period; tumultuous change,C2
Trite,/ˈtɹaɪt/,adj.,"trite, triter, tritest",triteness (n.),repeated too often; overfamiliar through overuse｜因過度使用而變得陳腐的,"The lecture was filled with trite phrases, leaving the audience unimpressed and bored.",trite expression; trite phrase; trite remark,C2
Tutelage,/ˈtjutɪlɪdʒ/,n.,"tutelage, tutelages",None,"instruction, guidance, or protection provided by a teacher or guardian; the state of being under such care｜由老師或監護人提供的教導、指導或保護；處於此種照顧之下的狀態",The young pianist's remarkable progress was largely due to the expert tutelage of her private instructor.,undergo tutelage; receive tutelage; provide tutelage,C2
Turmoil,/ˈtɝˌmɔɪl/,n.,"turmoil, turmoils",None,a violent disturbance｜激烈的動盪,The city was thrown into turmoil as protesters clashed with police in the streets.,political turmoil; economic turmoil; social turmoil,C2
Ubiquitous,/juˈbɪkwɪtəs/,adj.,no changes,"ubiquity (n.), ubiquitousness (n.)",being present everywhere at once｜無處不在的,"Smartphones have become ubiquitous in modern society, with people using them constantly throughout the day.",ubiquitous presence; ubiquitous technology; ubiquitous influence,C2
Tremulous,/ˈtɹɛmjələs/,adj.,"tremulous, more tremulous, most tremulous",None,(of the voice) quivering as from weakness or fear｜（指聲音）因虛弱或恐懼而顫抖的,Her voice was tremulous as she recounted the terrifying experience she had endured.,tremulous voice; tremulous hands; tremulous with fear,C2
Trepidation,/ˌtɹɛpɪˈdeɪʃən/,n.,"trepidation, trepidations",None,a feeling of alarm or dread｜恐懼或憂懼的感覺,The hikers proceeded with trepidation as they entered the dark and unfamiliar forest.,feel trepidation; cause trepidation; trepidation filled the room,C2
Uncanny,/əˈnkæni/,adj.,"uncanny, more uncanny, most uncanny",None,suggesting the operation of supernatural influences｜暗示超自然力量運作的,"The old mansion had an uncanny atmosphere, as if it were haunted by the spirits of its past inhabitants.",uncanny ability; uncanny resemblance; uncanny feeling,C2
Unbridled,/ənˈbɹaɪdəld/,adj.,"unbridled, more unbridled, most unbridled",None,not restrained or controlled; lacking restraint or discipline｜不受約束或控制的；缺乏節制或紀律的,"The CEO's unbridled ambition drove the company to expand aggressively, often at the expense of its employees.",unbridled passion; unbridled enthusiasm; unbridled anger,C2
Turpitude,/ˈtɝpɪˌtud/,n.,"turpitude, turpitudes",None,wickedness or immorality; morally corrupt or depraved conduct｜邪惡或不道德；道德敗壞或墮落的行為,The politician's turpitude was exposed when investigative journalists uncovered his corrupt dealings.,moral turpitude; commit turpitude; act of turpitude,C2
Turgid,/ˈtɝdʒɪd/,adj.,"turgid, more turgid, most turgid","turgidity (n.), turgidness (n.)",ostentatiously lofty in style｜風格華而不實的,The professor's lectures were often criticized for being turgid and difficult to follow.,turgid prose; turgid style; turgid writing,C2
Truculent,/ˈtɹʌkjələnt/,adj.,"truculent, more truculent, most truculent","truculence (n.), truculency (n.)",defiantly aggressive｜挑釁好鬥的,The boxer's truculent attitude in the ring intimidated many of his opponents before the fight even began.,truculent attitude; truculent behavior; truculent response,C2
Undermine,/ˈʌndɚˌmaɪn/,v.,"undermine, undermines, undermined, undermined, undermining",None,"to weaken or damage something gradually, often in a concealed or indirect way｜逐漸削弱或破壞，常以隱蔽或間接的方式",The saboteur sought to undermine the company's operations by tampering with their software systems.,undermine authority; undermine efforts; undermine confidence,C2
Unassuming,/ˌʌnəˈsumɪŋ/,adj.,"unassuming, more unassuming, most unassuming",unassumingness (n.),not arrogant or presuming｜不傲慢或不自負的,"Despite his success, the artist remained unassuming and always credited his team for their contributions.",unassuming manner; unassuming personality; unassuming demeanor,C2
Undulate,/ˈʌndʒəˌleɪt/,v.,"undulate, undulates, undulated, undulated, undulating",undulation (n.),"to move with a smooth, wave-like motion or have a gently rising and falling form｜以平穩、波浪般的動作移動，或呈現輕柔起伏的形式","The gentle breeze caused the surface of the lake to undulate with small, soothing ripples.",undulate waves; undulate rhythmically; undulate through the crowd,C2
Unequivocal,/ˌʌnɪˈkwɪvəkəl/,adj.,no changes,unequivocalness (n.),admitting of no doubt or misunderstanding; having only one meaning or interpretation and leading to only one conclusion｜無可置疑的；只有一種意義或解釋，並只導向一個結論的,The evidence of his guilt was unequivocal; there was no question of his involvement in the crime.,unequivocal support; unequivocal evidence; unequivocal statement,C2
Umbrage,/ˈʌmbɹɪdʒ/,n. [U],no changes,umbrageous (adj.),a feeling of anger caused by being offended｜因被冒犯而感到的憤怒,She took umbrage at the suggestion that her work was anything less than exemplary.,take umbrage at; give umbrage; cause umbrage,C2
Unctuous,/ˈʌŋtʃwəs/,adj.,"unctuous, more unctuous, most unctuous",unctuousness (n.),unpleasantly and excessively suave or ingratiating in manner or speech｜態度或言語令人不快地過度圓滑或討好的,The car salesman's unctuous manner made the customers feel uneasy and suspicious of his intentions.,unctuous tone; unctuous manner; unctuous speech,C2
Unalloyed,/əˈnæˌlɔɪd/,adj.,no changes,None,free from admixture｜不含雜質的；純粹的,"The joy she felt at her son's graduation was unalloyed, without a single worry to diminish it.",unalloyed joy; unalloyed pleasure; unalloyed success,C2
Underscore,/ˌʌndɚˈskɔɹ/,v.,"underscore, underscores, underscored, underscored, underscoring",None,give extra weight to (a communication)｜給予額外重視,The report underscored the importance of immediate action to address the climate crisis.,underscore importance; underscore need; underscore message,C2
Unruly,/əˈnɹuli/,adj.,"unruly, more unruly, most unruly",unruliness (n.),noisy and lacking in restraint or discipline｜吵鬧且缺乏約束或紀律,The unruly crowd at the concert ignored the security staff's attempts to maintain order.,unruly crowd; unruly behavior; unruly child,C2
Unprecedented,/ənˈpɹɛsɪˌdɛntɪd/,adj.,no changes,None,having no precedent; novel｜前所未有的；新穎的,The rapid advancement of technology has led to unprecedented changes in how we communicate.,unprecedented success; unprecedented event; unprecedented opportunity,C2
Unerring,/əˈnɝɪŋ/,adj.,no changes,None,not liable to error｜不會犯錯的,"The sharpshooter had an unerring aim, hitting the target with precision every time.",unerring accuracy; unerring judgment; unerring instinct,C2
Ungainly,/əˈnɡeɪnli/,adj.,"ungainly, more ungainly, most ungainly",ungainliness (n.),lacking grace in movement or posture｜動作或姿態缺乏優雅,The newborn foal's first attempts to stand were ungainly but endearing to the observers.,ungainly movement; ungainly posture; ungainly appearance,C2
Unfathomable,/əˈnfæðəməbəl/,adj.,"unfathomable, more unfathomable, most unfathomable",None,of depth; not capable of being sounded or measured｜深不可測的；無法測量的,The ocean's unfathomable depths have always intrigued scientists and explorers alike.,unfathomable depths; unfathomable mystery; unfathomable complexity,C2
Unkempt,/əˈnkɛmpt/,adj.,"unkempt, more unkempt, most unkempt",unkemptness (n.),not neatly combed｜未梳理整齊的,The hiker's hair was unkempt after spending a week in the wilderness without access to grooming tools.,unkempt hair; unkempt appearance; unkempt state,C2
Unscathed,/ənˈskeɪðd/,adj.,no changes,None,not injured｜未受傷的,"The car was left unscathed after the accident, much to the relief of its passengers.",escape unscathed; remain unscathed; emerge unscathed,C2
Untenable,/əˈntɛnəbəl/,adj.,"untenable, more untenable, most untenable",None,"incapable of being defended, maintained, or justified｜無法辯護、維持或證明的",The theory that the Earth is flat is untenable given the overwhelming scientific evidence supporting a spherical Earth.,untenable position; untenable argument; untenable situation,C2
Urbane,/ɚˈbeɪn/,adj.,"urbane, more urbane, most urbane",urbanity (n.),showing a high degree of refinement and the assurance that comes from wide social experience｜展現高度修養及豐富社交經驗所帶來的自信,His urbane demeanor and witty conversation made him popular at social gatherings in the city.,urbane manner; urbane sophistication; urbane gentleman,C2
Usurp,/ˌjuˈsɝp/,v.,"usurp, usurps, usurped, usurped, usurping","usurper (n.), usurpation (n.)",seize and take control without authority and possibly with force; take as one's right or possession｜篡奪；強占,The CEO was accused of trying to usurp power by manipulating the board of directors to vote in his favor.,usurp power; usurp authority; usurp the throne,C2
Utilitarian,/juˌtɪləˈtɛɹiən/,adj.,"utilitarian, more utilitarian, most utilitarian",utility (n.),having a useful function｜具有實用功能的,"The new ergonomic chair was highly utilitarian, providing both comfort and support for long hours at the desk.",utilitarian design; utilitarian purpose; utilitarian approach,C2
Unimpeachable,/ˌʌnɪˈmpitʃəbəl/,adj.,no changes,None,beyond doubt or reproach｜無可置疑的；無可指責的,The witness's unimpeachable testimony played a crucial role in securing the defendant's conviction.,unimpeachable source; unimpeachable character; unimpeachable integrity,C2
Unseemly,/əˈnsimli/,adj.,"unseemly, more unseemly, most unseemly",unseemliness (n.),not in keeping with accepted standards of good taste or propriety; inappropriate or indecorous｜不合宜的；不得體的,It would be unseemly for a teacher to argue with a student in front of the entire class.,unseemly behavior; unseemly conduct; unseemly display,C2
Unwitting,/əˈnwɪtɪŋ/,adj.,"unwitting, more unwitting, most unwitting",None,not done with purpose or intent｜非故意的,The unwitting participant was brought into the experiment without being informed of its true purpose.,unwitting participant; unwitting accomplice; unwitting mistake,C2
Venerate,/ˈvɛnɚˌeɪt/,v.,"venerate, venerates, venerated, venerated, venerating","venerator (n.), veneration (n.)",regard with feelings of respect and reverence; consider hallowed or exalted or be in awe of｜懷著敬意看待；視為神聖或崇高而敬畏,"In many cultures, people venerate their ancestors and honor their contributions to the family and society.",venerate tradition; venerate ancestors; venerate memory,C2
Venerable,/ˈvɛnɚəbəl/,adj.,"venerable, more venerable, most venerable","venerability (n.), venerableness (n.)",impressive by reason of age｜因年歲而令人尊敬的,"The venerable oak tree in the town square had stood for over three hundred years, witnessing generations of change.",venerable institution; venerable leader; venerable age,C2
Vacillate,/ˈvæsəˌleɪt/,v.,"vacillate, vacillates, vacillated, vacillated, vacillating","vacillant (adj.), vacillator (n.), vacillation (n.)",be undecided about something; waver between conflicting positions or courses of action｜對某事猶豫不決；在衝突的立場或行動間搖擺,"She tends to vacillate between different career options, unable to commit to a single path.",vacillate between; vacillate indecisively; vacillate constantly,C2
Upbraid,/ˈʌpˌbɹeɪd/,v.,"upbraid, upbraids, upbraided, upbraided, upbraiding","upbraider (n.), upbraiding (n.)",express criticism towards｜表達批評,The coach had to upbraid the team for their lack of effort during the first half of the game.,upbraid someone; upbraid harshly; upbraid for mistakes,C2
Vagary,/ˈveɪɡɚi/,n.,"vagary, vagaries",None,"an unexpected and inexplicable change in something (in a situation or a person's behavior, etc.)｜某事物中無法預期且難以解釋的變化","The vagaries of the stock market can make investors wary, as prices can change unpredictably.",vagary of fate; strange vagary; unexpected vagary,C2
Vapid,/ˈvæpɪd/,adj.,"vapid, more vapid, most vapid","vapidity (n.), vapidness (n.)","lacking flavor, zest, or interest; bland, dull, or uninspiring｜缺少味道、情趣或興趣；平淡、沉悶或缺乏靈感的",The restaurant's vapid tomato soup lacked any hint of seasoning or depth of flavor.,vapid conversation; vapid personality; vapid expression,C2
