word,ipa,pos,inflections,derivatives,definition,example,collocations,context_type
Drill,/ˈdɹɪl/,n.,"drill, drills",drilling (n.),a tool used for making holes in hard materials｜用於在硬質材料上鑽孔的工具,Use a power drill to make a hole in the wall.,power drill; drill bit; use a drill,B2
Dominate,/ˈdɑməˌneɪt/,v.,"dominate, dominates, dominated, dominated, dominating","dominant (adj.), dominion (n.), dominance (n.), domination (n.)","be larger in number, quantity, power, status or importance｜在數量、力量、地位或重要性上更大或更重要",The experienced team continued to dominate the national competition.,dominate market; dominate field; dominate world,B2
Dye,/ˈdaɪ/,v.,"dye, dyes, dyed, dyed, dyeing","dyer (n.), dyeing (n.)",color with dye｜用染料染色,But then the amount of food dye that's in the human food is a tiny fraction of that.,soul becomes dye; never dye; dye either,B2
Drift,/ˈdɹɪft/,v.,"drift, drifts, drifted, drifted, drifting","drifter (n.), driftage (n.), drifting (n.)",be in motion due to some air or water current｜因氣流或水流而移動,Smoke drifted slowly across the road.,drift away; smoke drifts; drift slowly,B2
Dynasty,/ˈdaɪnəsti/,n.,"dynasty, dynasties",dynastic (adj.),a sequence of powerful leaders in the same family｜同一家族中一系列有權勢的統治者,The dynasty ruled the region for more than two centuries.,zhou dynasty; jin dynasty; yuan dynasty,B2
Earphone,/ˈɪˌɹfoʊn/,n.,"earphone, earphones",None,a small speaker worn in or over the ear to listen to audio privately｜戴在耳內或耳上以私人聆聽音訊的小型揚聲器,"Turn Bluetooth off your phone if you aren’t using it Bluetooth is a helpful technology that allows you to connect devices over short distances, such as using wireless earphones with your phone.",versus wearing earphone; earphone award calling; audiobook an earphone,B2
Earnest,/ˈɝnɪst/,adj.,"earnest, more earnest, most earnest",earnestness (n.),sincere and serious in intention; genuinely meaning what you say｜真誠且認真的；真心誠意的,Please know that I am earnest in my efforts to tell this story with clarity and with accuracy.,earnest prayers; earnest attention; earnest disposition,B2
Economical,/ˌɛkəˈnɑmɪkəl/,adj.,"economical, more economical, most economical",economy (n.),using the minimum of time or resources necessary for effectiveness｜以最少時間或資源達到效果的,"Building the same plant over and over again is the key to making nuclear incredibly economical, incredibly boring and incredibly financeable.",economical choice; economical to run; economical use of resources,B2
Dynamic,/daɪˈnæmɪk/,adj.,"dynamic, more dynamic, most dynamic",dynamics (n.),characterized by action or forcefulness or force of personality｜以行動、果斷或個人魄力為特徵的,The team had a dynamic approach that allowed them to adapt quickly to change.,fully dynamic; small dynamic; dynamic allocation,B2
Economic,/ˌɛkəˈnɑmɪk/,adj.,"economic, more economic, most economic",economy (n.),"of or relating to an economy, the system of production and management of material wealth｜關於經濟的，與物質財富的生產和管理系統相關的","The World Economic Forum warns that this fragmentation creates 'data silos' that severely hinder the scaling of AI, which requires vast, diverse, and cross-border datasets to remain effective.",economic impact; economic downturn; economic policy,B2
Economics,/ˌɛkəˈnɑmɪks/,n. [U],no changes,None,the branch of social science that deals with the production and distribution and consumption of goods and services and their management｜研究商品和服務的生產、分配、消費及其管理的社會科學分支,"Thus, the question whether accounting numbers through models based on mathematical economics truly affect business value has an answer: Maybe, yes.",behavioral economics; keynesian economics; mainstream economics,B2
Elastic,/ɪˈlæstɪk/,adj.,"elastic, more elastic, most elastic",elasticity (n.),capable of resuming original shape after stretching or compression; springy｜能在拉伸或壓縮後恢復原狀的；有彈性的,The elastic band returned to its original shape.,elastic band; elastic material; highly elastic,B2
Economy,/ɪˈkɑnəmi/,n.,"economy, economies","economic (adj.), economist (n.), economize (v.), economical (adj.)",the system of production and distribution and consumption｜商品和服務的生產、分配和消費體系,The national economy grew steadily during the year.,national economy; global economy; growing economy,B2
Elementary,/ˌɛləˈmɛntɹi/,adj.,"elementary, more elementary, most elementary",element (n.),relating to the most basic level of education; simple and easy to understand｜關於最基礎教育程度的；簡單易懂的,"For me, it started when I was an elementary school student.",elementary school; elementary example; basic and elementary,B2
Electronics,/ɪˌlɛkˈtɹɑnɪks/,n. [U],no changes,electronic (adj.),"devices and systems that use electrical circuits, such as computers and phones; the study of such devices｜使用電路的設備和系統，如電腦和手機；此類設備的研究",She bought all the electronics for her new apartment at a large department store.,electronics market; modern electronics; consumer electronics,B2
Elegant,/ˈɛləɡənt/,adj.,"elegant, more elegant, most elegant",elegance (n.),refined and tasteful in appearance or behavior or style｜外表、行為或風格優雅且有品味的,She wore an elegant black dress to the dinner.,elegant interface; elegant solutions; elegant design,B2
Economist,/ɪˈkɑnəmɪst/,n.,"economist, economists",economy (n.),an expert in the science of economics｜經濟學專家,"Mainstream economists agree, though for different reasons.",political economist; chief economist; mathematical economist,B2
Efficiency,/ɪˈfɪʃənsi/,n. [U],no changes,efficient (adj.),"the ability to do something well and without wasting time, money, or energy｜把事情做好且不浪費時間、金錢或能量的能力",Simulation results verify the efficiency of the proposed algorithms and reveal the impacts of CSI uncertainties on ST's minimum transmit power and feasibility rate of the optimization problems.,improve efficiency; increase efficiency; operational efficiency,B2
Embassy,/ˈɛmbəsi/,n.,"embassy, embassies",None,a diplomatic building where ambassadors live or work｜大使居住或工作的外交建築,"These culinary outposts — shining beacons of American decadence, multiculturalism, and abundance — are as effective an ambassador as any of its embassies, movies, or pop songs.",foreign embassy; storm embassy; nearby embassy,B2
Eliminate,/ɪˈlɪməˌneɪt/,v.,"eliminate, eliminates, eliminated, eliminated, eliminating","eliminator (n.), elimination (n.)","terminate, end, or take out｜終止、結束或去除","Projecting the states directly onto a robot's operating environment has the advantages of being direct, accurate, and more salient, eliminating mental inference about the robot's intention.",successfully eliminate; eliminate distractions; eliminate fears,B2
Enclose,/ɪnˈkloʊz/,v.,"enclose, encloses, enclosed, enclosed, enclosing","enclosing (n.), enclosure (n.)",enclose or enfold completely with or as if with a covering｜用覆蓋物將...完全包圍或包裹,Front matter is a section at the very beginning of this file that is a key value pair block enclosed by the triple dash delimiter.,enclose spaces; enclose their ghetto; pair block enclose,B2
Elsewhere,/ˈɛlˌswɛɹ/,adv.,no changes,None,in or to another place｜在別處；到別處,It's a comparison that I can't get elsewhere.,happen elsewhere; move elsewhere; look elsewhere,B2
Endanger,/ɛˈndeɪndʒɚ/,v.,"endanger, endangers, endangered, endangered, endangering",None,pose a threat to; present a danger to｜對...構成威脅；對...造成危險,"It might not be a small D democratic regime, but it might be one that the US and its partners can work with, one that is certainly not endangering the US and its allies.",endanger languages; directly endanger; endanger national security,B2
Embarrass,/ɪˈmbɛɹəs/,v.,"embarrass, embarrasses, embarrassed, embarrassed, embarrassing",embarrassment (n.),cause to be embarrassed; cause to feel self-conscious｜使感到尷尬；使感到不自在,The careless remark embarrassed everyone at the meeting.,embarrass someone; embarrass oneself; publicly embarrass,B2
Emphasis,/ˈɛmfəsəs/,n.,"emphasis, emphases","emphatic (adj.), emphasize (v.)",special importance or significance｜特別重要或意義重大,The main emphasis will be then on two paradigmal neural network architectures showing continuously ongoing transient-state dynamics: saddle point networks and networks of attractor relics.,too much emphasis; main emphasis; certain emphasis,B2
Empire,/ˈɛmpaɪɚ/,n.,"empire, empires",None,the domain ruled by an emperor or empress; the region over which imperial dominion is exercised｜皇帝或女皇統治的領域；行使帝國主權的地區,"Your writing and podcasts take us from the Vikings to the Normans to Crusades, to the collapse of the East Roman Empire, also known as the Byzantine Empire.",build empire; vast empire; evil empire,B2
Endure,/ɛnˈdjʊɹ/,v.,"endure, endures, endured, endured, enduring",endurance (n.),put up with something or somebody unpleasant｜忍受不愉快的事物或人,The citizens of Barbados would really have no choice but to endure this hardship.,endure conflict; manage to endure; long endure,B2
Encounter,/ɪˈnkaʊntɚ/,v.,"encounter, encounters, encountered, encountered, encountering",None,come together｜相遇,Travelers may encounter severe weather in the mountains.,regularly encounter; encounter challenges; unexpectedly encounter,B2
Emerge,/ɪˈmɝdʒ/,v.,"emerge, emerges, emerged, emerged, emerging","emergence (n.), emergent (adj.)","come out into view, as from concealment｜出現","The emerging global order is defined by transactional realism, where international law is increasingly superseded by regional spheres of influence.",emerge as a world power; patterns emerge; slowly emerge,B2
Enlarge,/ɛˈnlɑɹdʒ/,v.,"enlarge, enlarges, enlarged, enlarged, enlarging","enlarger (n.), enlargement (n.)",make larger｜擴大,Israel now controls important pieces of land that enlarge their Jewish country.,enlarge the image; enlarge the territory; significantly enlarge,B2
Equality,/ɪˈkwɑləti/,n. [U],no changes,equal (adj.),the quality of being the same in quantity or measure or value or status｜平等,The organization campaigned for equality in pay across all departments and job levels.,promote equality; fight for equality; equality regardless of race,B2
Engineering,/ˈɛndʒəˈnɪɹɪŋ/,n. [U],no changes,engineer (v.),the practical application of science to commerce or industry｜工程,"We'll get back to how this all comes together, but those drives are part of this blue engineering section.",electrical engineering; social engineering; engineering problems,B2
Enthusiasm,/ɪˈnθuziˌæzəm/,n. [U],no changes,enthusiastic (adj.),a feeling of excitement｜熱情,"I find that investors are typically excited about firms that end up exceeding expectations, yet their enthusiasm results in lower announcement returns.",great enthusiasm; genuine enthusiasm; enthusiasm for the project,B2
Enforce,/ɛˈnfɔɹs/,v.,"enforce, enforces, enforced, enforced, enforcing","enforcer (n.), enforcement (n.)",ensure observance of laws and rules｜執行,"And where labor laws do exist, they’re rarely enforced.",enforce its debt; enforce policies across; enforce laws,B2
Entertain,/ˌɛntɚˈteɪn/,v.,"entertain, entertains, entertained, entertained, entertaining","entertainer (n.), entertainment (n.)",provide entertainment for｜娛樂,And of course that makes for much less entertaining shows.,entertain guests; entertain friends; entertain possibility,B2
Enormous,/ɪˈnɔɹməs/,adj.,"enormous, more enormous, most enormous","enormity (n.), enormousness (n.)",extraordinarily large in size or extent or amount or power or degree｜巨大的,"It's not an enormous release, but it's a significant increase.",enormous amounts; enormous respect; enormous power,B2
Ensure,/ɛˈnʃʊɹ/,v.,"ensure, ensures, ensured, ensured, ensuring",None,make certain of｜確保,New builds often feature central forest courtyards designed to ensure eighty percent of floor plates receive natural sunlight.,ensure security; ensure sufficient optimization; ensure eighty percent,B2
Era,/ˈɛɹə/,n.,"era, eras",None,a period marked by distinctive character or reckoned from a fixed point or event｜時代,"Global value chains have entered an era of 'structural volatility,' where disruption is no longer a cyclical shock but a permanent feature of the landscape.",certain era; golden era; early era,B2
Ethnic,/ˈɛθnɪk/,adj.,"ethnic, more ethnic, most ethnic",ethnicity (n.),"relating to a group of people who share the same culture, language, or background｜民族的","The festival celebrated the city's rich ethnic diversity through food, music, and dance.",ethnic group; ethnic cleansing; diverse and ethnic,B2
Equip,/ɪˈkwɪp/,v.,"equip, equips, equipped, equipped, equipping","equipage (n.), equipment (n.), equipping (n.)",provide with (something) usually for a specific purpose｜配備,We describe a chemical robotic assistant equipped with a curiosity algorithm that can efficiently explore the state a complex chemical system can exhibit.,businesses aren't equip; equip practitioners; equip robots,B2
Essential,/ɪˈsɛnʃəl/,adj.,"essential, more essential, most essential","essence (n.), essentiality (n.), essentialness (n.)",absolutely necessary; vitally necessary｜必需的,Relocation algorithms are now being used to identify service deserts to prevent spatial segregation for essential workers in urban zones.,essential part; absolutely essential; essential oils,B2
Eventual,/əˈvɛntʃuəl/,adj.,"eventual, more eventual, most eventual",None,expected to follow in the indefinite future from causes already operating｜最終的,"As the post-trial and remedies process plays out, headlines could pressure the stock, creating attractive entry points, especially if the eventual penalties are lighter than expected.",eventual goal; eventual resolution; eventual release,B2
Estimate,/ˈɛstəmət/,v.,"estimate, estimates, estimated, estimated, estimating","estimator (n.), estimation (n.)",judge tentatively or form an estimate of (quantities or time)｜估計,The CDC estimates that more than one in three American adults has pre-diabetes and that many of these people don't know they are living with pre-diabetes.,rough estimate; conservative estimate; official estimate,B2
Establish,/ɪˈstæblɪʃ/,v.,"establish, establishes, established, established, establishing",establishment (n.),set up or found｜建立,"Kurt Lewin, inspired by theoretical physics, tried to establish topological and vector psychology analyzing patterns of interaction between the individual and her/his environment.",establish yourself; server establish; establish based,B2
Evaluation,/ɪˌvæljuˈeɪʃən/,n.,"evaluation, evaluations",evaluate (v.),act of ascertaining or fixing the value or worth of｜評估,"Despite its simplicity, the evaluation metrics show outstanding results, making it a valuable privacy-focused and cost-effective approach.",empirical evaluation; experimental evaluation; quantitative evaluation,B2
Evaluate,/ɪˈvæljuˌeɪt/,v.,"evaluate, evaluates, evaluated, evaluated, evaluating","evaluator (n.), evaluation (n.), evaluative (adj.)","evaluate or estimate the nature, quality, ability, extent, or significance of｜評估","For each of these challenges, we specify the exact meaning of the challenge, present some approaches from the literature, and specify some metrics for evaluating that challenge.",often evaluate; evaluate existing frameworks; evaluate meaning,B2
Evident,/ˈɛvədənt/,adj.,"evident, more evident, most evident","evidently (adv.), evidence (n.)",easy to see or understand; clear and obvious｜明顯的,Her happiness was evident from the big smile on her face.,clearly evident; becomes evident; evident from,B2
Evidence,/ˈɛvədəns/,n. [U],no changes,"evident (adj.), evidential (adj.), evidentiary (adj.)",your basis for belief or disbelief; knowledge on which to base belief｜你的信念或不信的依據；作為信念基礎的知識,This critical period is designed to facilitate the collection of real-world operational data and empirical evidence from autonomous vessel trials conducted across various jurisdictions.,video evidence; first evidence; gather evidence,B2
Exaggerate,/ɪˈɡzædʒɚˌeɪt/,v.,"exaggerate, exaggerates, exaggerated, exaggerated, exaggerating",exaggeration (n.),to enlarge beyond bounds or the truth｜擴大超過範圍或偏離事實,And what happens eventually these nerve fibers start shooting and our central nervous system starts going in overdrive and exaggerating those pains.,exaggerate effects; wildly exaggerate; greatly exaggerate,B2
Exception,/ɪˈksɛpʃən/,n.,"exception, exceptions","except (v.), exceptional (adj.)",a deliberate act of omission｜故意省略的行為,And the last thing you'll need to do is make sure you add an exception in the recorder to not fill up your Home Assistant database with tons of unnecessary data from all the different flights.,exception required; notable exception; exception specifically,B2
Exhaust,/ɪˈɡzɔst/,v.,"exhaust, exhausts, exhausted, exhausted, exhausting",exhaustion (n.),wear out completely｜完全耗盡,It's a long journey and it's really exhausting.,exhaust especially; emotionally exhaust; physically exhaust,B2
Expand,/ɪkˈspænd/,v.,"expand, expands, expanded, expanded, expanding","expansion (n.), expansive (adj.), expandible (adj.), expansible (adj.)",extend in one or more directions｜向一個或多個方向擴展,"In our method, the agent first learns safety constraints by expanding the safe region, and then optimizes the cumulative reward in the certified safe region.",expand beyond; expand the business; gradually expand,B2
Explanation,/ˌɛkspləˈneɪʃən/,n. [U],no changes,explain (v.),a statement that makes something comprehensible by describing the relevant structure or operation or circumstances etc.｜透過描述相關結構、運作或情況等使事物可理解的陳述,"The accomplished solution includes a highly performant prediction ability, an efficient energy use, and feature importance explanation for predicted probabilities.",simple explanation; fourth explanation; feature importance explanation,B2
Expansion,/ɪkˈspænʃən/,n.,"expansion, expansions",expand (v.),the act of increasing (something) in size or volume or quantity or scope｜增加事物尺寸、體積、數量或範圍的行為,Security for the Jewish people and expansion into all of this land.,future expansion; expansion slots; reckless expansion,B2
Experimental,/ɪkˌspɛɹɪˈmɛntəl/,adj.,"experimental, more experimental, most experimental",None,relating to or based on experiment｜基於或涉及實驗的,The hospital is testing an experimental treatment for the disease.,experimental feature; experimental drug; experimental factors,B2
Explosive,/ɪksˈploʊsɪv/,adj.,"explosive, more explosive, most explosive",None,serving to explode or characterized by explosion or sudden outburst｜用於爆炸的或以爆炸或突然爆發為特徵的,"Anytime you attach any explosive device to anything, it creates an additional level of risk.",explosive growth; explosive device; explosive energy,B2
Exhibit,/ɪˈɡzɪbɪt/,v.,"exhibit, exhibits, exhibited, exhibited, exhibiting","exhibitor (n.), exhibition (n.)","show an attribute, property, knowledge, or skill｜展示屬性、性質、知識或技能","Liquid Neural Networks exhibit artificial neuroplasticity, allowing implantable neurotechnology to adapt to individual patient variability in real-time.",frequently exhibit; humans exhibit; exhibit behaviour,B2
Explosion,/ɪksˈploʊʒən/,n.,"explosion, explosions",explode (v.),a violent release of energy caused by a chemical or nuclear reaction｜由化學或核反應引起的劇烈能量釋放,This large explosion was seen near Beirut International Airport.,massive explosion; regular chemical explosion; resulting explosion,B2
Expose,/ɪkˈspoʊz/,v.,"expose, exposes, exposed, exposed, exposing",exposure (n.),to leave something uncovered so it can be seen or affected｜使某物暴露以便能看到或受到影響,The teacher tried to expose her students to many new ideas.,expose to; expose the truth; expose a secret,B2
Exposure,/ɪkˈspoʊʒɚ/,n.,"exposure, exposures",expose (v.),vulnerability to the elements; to the action of heat or cold or wind or rain; or｜易受天氣影響；易受熱、冷、風或雨的影響；或,Long exposure to direct sunlight without protection can damage the skin over time.,sunlight exposure; emotional exposure; factor exposure,B2
Faithful,/ˈfeɪθfəl/,adj.,"faithful, more faithful, most faithful",faithfulness (n.),loyal and devoted; accurate or true to an original｜忠誠且盡職的；精確或忠於原作的,This new menu art is fully faithful to the original style while extending it.,faithful friend; faithful to; remain faithful,B2
Fame,/ˈfeɪm/,n. [U],no changes,None,the state or quality of being widely honored and acclaimed｜被廣泛尊敬和讚譽的狀態或品質,He was kept out of the Hall of Fame.,gain fame; chase fame; political fame,B2
Extent,/ɪkˈstɛnt/,n.,"extent, extents",extend (v.),the point or degree to which something extends｜某物延伸的點或程度,I wonder the extent to which young males in particular nowadays feel the need to check off all the boxes of what it is to be a guy.,large extent; greater extent; whatever extent,B2
Extend,/ɪkˈstɛnd/,v.,"extend, extends, extended, extended, extending","extension (n.), extensive (adj.)",extend in scope or range or area｜擴大範圍或區域,"Parameter assumptions alone do not determine whether inferences can extend beyond included studies, advocating for unconditional inference based on objectives.",extend the period; potentially extend; let me extend,B2
Farewell,/ˌfɛˈɹwɛl/,n.,"farewell, farewells",None,words or actions used when saying goodbye to someone｜向人道別時使用的言語或行為,We threw a farewell party for our retiring teacher last week.,farewell party; fond farewell; bid farewell,B2
Facial,/ˈfeɪʃəl/,adj.,no changes,None,of or concerning the face｜關於臉部的,Generative AI systems have integrated multimodal emotion detection to identify distress through voice tone and facial micro-expressions.,facial expression; facial capture; read facial cues,B2
Fasten,/ˈfæsən/,v.,"fasten, fastens, fastened, fastened, fastening","fastener (n.), fastening (n.)",cause to be firmly attached｜使牢固附著,"In our original review, we were forgiving of the fact that the panels all attach with snaps, no screws, and the steel side panel only fastens at the top and bottom.",fasten the seatbelt; fasten a boat; fasten securely,B2
Fatal,/ˈfeɪtəl/,adj.,no changes,fatality (n.),bringing death｜致命的; 致死的,"The disease proved fatal, claiming three lives before doctors could find a treatment.",cause fatal; remotely fatal; fatal conditions,B2
Fantastic,/fæˈntæstɪk/,adj.,"fantastic, more fantastic, most fantastic",fantasy (n.),extremely good or impressive; wonderful｜極好的; 精彩的,"Netanyahu is a fantastic politician and statesman, and he's able to cover up a lot of these policies in the name of security.",fantastic show; fantastic place; fantastic channel,B2
Feast,/ˈfist/,n.,"feast, feasts",feasting (n.),a ceremonial dinner party for many people｜盛宴; 宴會,The family prepared a feast for the holiday celebration.,prepare a feast; have a feast; feast of lights,B2
Fax,/ˈfæks/,n.,"fax, faxes",None,duplicator that transmits the copy by wire or radio｜傳真機,The office still used a fax machine to send official documents to the government.,fax machines; fax things; fax devices,B2
Facility,/fəˈsɪlɪti/,n.,"facility, facilities",facile (adj.),a building or place that provides a particular service or is used for a particular industry｜設施; 機構,"It's a whole broadcast facility, and it drives all over the place to multiple productions every week.",existing facility; conversion facility; production facility,B2
Fantasy,/ˈfæntəsi/,n.,"fantasy, fantasies","fantasist (n.), fantasize (v.), fantastic (adj.), fantastical (adj.)",imagination unrestricted by reality｜想像; 幻想,The novel combines historical detail with fantasy.,fantasy novel; fantasy world; dark fantasy,B2
Favorable,/ˈfeɪvɚəbəl/,adj.,"favorable, more favorable, most favorable",favorableness (n.),encouraging or approving or pleasing｜有利的; 良好的; 贊同的,"And again, the lower courts were fairly favorable to this argument.",fairly favorable; set up favorable; favorable effect,B2
Feedback,/ˈfiˌdbæk/,n. [U],no changes,None,information about performance used for improvement; a system's returned output used to regulate further output｜回饋; 意見回饋,The teacher gave detailed feedback on each student's essay to help them improve.,feedback loops; constant feedback; immediate feedback,B2
Ferry,/ˈfɛɹi/,n.,"ferry, ferries",ferrying (n.),a boat that transports people or vehicles across a body of water and operates on a regular schedule｜渡輪; 渡船,The ferry carries cars and passengers across the bay.,ferry service; ferry crossing; car ferry,B2
Fertile,/ˈfɝtəl/,adj.,"fertile, more fertile, most fertile","fertility (n.), fertilize (v.)",capable of reproducing｜能生育的; 可繁殖的,"And as we know, the Mega Drive has been fertile ground for brand new games.",fertile area; fertile meaning; fertile lands,B2
Fierce,/ˈfɪɹs/,adj.,"fierce, fiercer, fiercest",fierceness (n.),marked by extreme and violent energy｜激烈的; 猛烈的; 兇猛的,"Their biggest ally in the region, and a major oil producer, has turned from friend to fierce enemy.",fierce competition; fierce enemy; fierce debate,B2
Fireplace,/ˈfaɪɚˌpleɪs/,n.,"fireplace, fireplaces",None,an open recess in a wall at the base of a chimney where a fire can be built｜壁爐; 暖爐,"It is incredibly built for this feeling of comfort with the windows, the fireplace.",cozy fireplace; sit by the fireplace; fireplace mantel,B2
Fiction,/ˈfɪkʃən/,n. [U],no changes,"fictional (adj.), fictitious (adj.), fictionalize (v.)",a literary work based on the imagination and not necessarily on fact｜小說; 虛構文學,This multigenerational epic is considered one of the most important works of Chinese fiction— and one of the finest wuxia stories ever written.,fiction story; fiction games; fiction however bad,B2
Flea,/ˈfli/,n.,"flea, fleas",None,any wingless bloodsucking parasitic insect noted for ability to leap｜跳蚤,The dog scratched constantly because it had a flea.,flea bite; flea infestation; kill fleas,B2
Flatter,/ˈflætɚ/,v.,"flatter, flatters, flattered, flattered, flattering","flattery (n.), flatterer (n.)",praise somewhat dishonestly｜奉承; 諂媚; 過度誇獎,He tried to flatter the interviewer with excessive praise.,flatter someone; flatter oneself; deliberately flatter,B2
Finance,/fəˈnæns/,n. [U],no changes,"financial (adj.), financing (n.)",the commercial activity of providing funds and capital｜金融; 財務,"Neural-symbolic AI has transitioned from research to a production necessity, driven by the need for 'provably correct' decisions in high-stakes fields healthcare and finance.",public finance; personal finance; digital finance,B2
Fetch,/ˈfɛtʃ/,v.,"fetch, fetches, fetched, fetched, fetching",None,go or come after and bring or take back｜去取來; 去接,And now it starts executing the web fetch tool and pulling down the information from the readme file and gathering more context about what this is.,fetch call; fetch sample rows; fetch water,B2
Financial,/fəˈnænʃəl/,adj.,no changes,finance (n.),involving financial matters｜財務的; 金融的,Agentic AI governance models implement human-in-the-loop protocols to ensure clear accountability for autonomous decisions that impact financial outcomes.,financial life; financial advice; financial support,B2
Flee,/ˈfli/,v.,"flee, flees, fled, fled, fleeing",fleer (n.),run away quickly｜逃離; 逃走,"Their cities and their homes are not safe, many flee.",flee from home; fled across the world; many flee,B2
Fluent,/ˈfluənt/,adj.,"fluent, more fluent, most fluent",fluency (n.),able to speak or write smoothly and easily; flowing in a smooth manner｜流利的; 熟練的,"After two years of evening classes, she became fluent in Portuguese.",fluent in; fluent speaker; become fluent,B2
Flush,/ˈflʌʃ/,v.,"flush, flushes, flushed, flushed, flushing",None,"turn red, as if in embarrassment or shame｜因羞恥或尷尬而臉紅",She flushed with embarrassment when her name was announced.,busted flush; face flush; flush afterwards,B2
Foam,/ˈfoʊm/,n. [U],no changes,foamy (adj.),a mass of small bubbles formed in or on a liquid｜液體表面或內部形成的小氣泡團,"For the NFL, they place four to five cameras around the stadium, hiding them in places the field goal, foam pylons, and even on the rolling Chapman cart.",foam cell; foam game boy; field goal foam,B2
Forbid,/fɚˈbɪd/,v.,"forbid, forbids, forbade, forbidden, forbidding","forbidding (n.), forbiddance (n.)",command against｜禁止,"I think what we're seeing is the forbidden fruit effect because this was banned and all of a sudden, oh well, why'd they ban it.",forbid technique; almost forbid; strictly forbid,B2
Flexible,/ˈflɛksəbəl/,adj.,"flexible, more flexible, most flexible","flex (v.), flexibility (n.), flexibleness (n.)",capable of being changed｜可變動的；靈活的,"Every other wall can technically be removed, giving us a flexible layout.",flexible adaptation; supports flexible; flexible control,B2
Fort,/ˈfɔɹt/,n.,"fort, forts",fortify (v.),a fortified military post where troops are stationed｜戒備森嚴的軍事據點；堡壘,The soldiers defended the hilltop fort throughout the night.,old fort; hill fort; build fort,B2
Fortunate,/ˈfɔɹtʃənət/,adj.,"fortunate, more fortunate, most fortunate",None,having unexpected good fortune｜意外的幸運,And I'm very fortunate that I don't have a drug thing.,fortunate position; quite fortunate; fortunate mentoring opportunities,B2
Formation,/fɔˈɹmeɪʃən/,n.,"formation, formations",form (v.),"the process of forming; a structure, shape, or arrangement created by that process｜形成的过程；由该过程产生的结构、形状或排列",Researchers used ground-penetrating radar to map an atrium structure and underground tunnels within a vessel-shaped formation.,family formation; cluster formation; formation process,B2
Forecast,/ˈfɔˌɹkæst/,n.,"forecast, forecasts","forecaster (n.), forecasting (n.)",a prediction about how something (as the weather) will develop｜對某事物（如天氣）發展的預測,While the use of machine learning to emulate weather forecast models is a relatively new endeavour there is a rich history of climate model emulation.,weather forecast; forecast combinations; improve a forecast,B2
Formula,/ˈfɔɹmjələ/,n.,"formula, formulas","formulary (adj.), formulate (v.), formularize (v.)",a fixed method or approach for achieving something; a mathematical or chemical expression｜達成目標的固定方法或途徑；數學或化學表達式,The broker solves a general stochastic control problem that yields simple and pleasant formulas for the optimal interest rate and the net interest margin.,fertility formula; winning formula; magical formula,B2
Fossil,/ˈfɑsəl/,n.,"fossil, fossils","fossilist (n.), fossilize (v.)",the preserved remains of an ancient animal or plant found in rock｜在岩石中發現的古代動物或植物的保存遺骸,The fossil was carefully extracted from the rock layer and brought to the laboratory.,dinosaur fossil; early human fossil; take fossil,B2
Foundation,/faʊˈndeɪʃən/,n.,"foundation, foundations",found (v.),the basis on which something is grounded｜事物的基礎或根基,And that update now is really important for the foundation and standardization of our templates.,jurassic foundation; ethical foundation; general foundation,B2
Frost,/ˈfɹɔst/,n.,"frost, frosts",frosty (adj.),a thin white layer of ice that forms on cold surfaces｜在寒冷表面形成的薄薄白色冰層,A thin layer of frost covered the grass in the morning.,morning frost; heavy frost; covered in frost,B2
Founder,/ˈfaʊndɚ/,n.,"founder, founders","found (v.), foundering (n.)","a person who establishes or creates an organization, company, or institution｜建立或創建組織、公司或機構的人","And that was a Joss Fong, Joss Fong who was one of the founders of the Vox video team and my editor there, that was her whole thing was , make the voice and the visuals dance together.",solo founder; rogue founder; founder forum,B2
Fragile,/ˈfɹædʒəl/,adj.,"fragile, more fragile, most fragile",fragility (n.),easily broken or damaged or destroyed｜易碎的；易損壞或摧毀的,And there's groups of people now that say this is you're making kids fragile by having them talk about their feelings.,fragile patchwork; fragile existence; fragile rental program,B2
Freshman,/ˈfɹɛʃmən/,n.,"freshman, freshmen",None,a first-year undergraduate｜大一學生,"Man, I feel the kid that was a freshman when you were a senior because you got into this public facing science education long before I did.",freshman who said; freshman leadership representative; freshman representatives,B2
Frame,/ˈfɹeɪm/,n.,"frame, frames","framer (n.), framing (n.)","a supporting structure or border, including one around glasses, pictures, or an image｜支撐結構或邊框，包括眼鏡、图片或影像的邊框","I had tried following action in a few soccer games before, and it was not easy to keep things tight and in frame, much less keep an eye on things going on outside my camera viewfinder.",picture frame; eyeglass frame; camera frame,B2
Frown,/ˈfɹaʊn/,v.,"frown, frowns, frowned, frowned, frowning",None,to wrinkle the forehead in displeasure; to disapprove of something｜皺眉頭表示不悅；不贊同某事,"These days, crunch is not allowed, not permitted, heavily frowned upon.",frown at; frown deeply; frown in disapproval,B2
Frequency,/ˈfɹikwənsi/,n.,"frequency, frequencies",frequent (adj.),the number of occurrences within a given time period｜在特定時間段內發生的次數,"Due to climate change the frequency and intensity of extreme rainfall events, which contribute to urban flooding, are expected to increase in many places.",resonant frequency; frequency components; training frequency,B2
Furnish,/ˈfɝnɪʃ/,v.,"furnish, furnishes, furnished, furnished, furnishing","furniture (n.), furnishing (n.)",give something useful or necessary to｜提供有用或必需的東西,"He launches a travel and tourism website, a mortgage company, a home and furnishing brand.",furnish with information; furnished with charts; furnished apartment,B2
