"word","ipa","pos","inflections","derivatives","definition","example","collocations","context_type"
"Scar","/ˈskɑɹ/","v.","scar, scars, scarred, scarred, scarring","scarify (v.)","mark with a scar","He is left deeply scarred by these events and when he encounters Alex two years later, he uses him as a guinea pig in a sadistic experiment intended to prove the Ludovico technique unsound.","scar on face; scar on neck; scarring of uterus","C1"
"Scent","/ˈsɛnt/","n.","scent, scents","None","a distinctive odor that is pleasant","As they follow the loop, the pheromone scent gets stronger, they continue to follow the same circular trail.","ocean breeze scent; scent of rose; mask scents","C1"
"Scar","/ˈskɑɹ/","n.","scar, scars","scarify (v.)","a mark left (usually on the skin) by the healing of injured tissue","In some accounts, she leaves Daedalus with a scar in the shape of a partridge, to always remind him of his crime.","scar tissue inside; have scar; leave scars","C1"
"Scent","/ˈsɛnt/","v.","scent, scents, scented, scented, scenting","None","cause to smell or be smelly","I sat on my synthetic rug in a shop squeezed between a hissing falafel printer and a stall selling ‘Vintage Oud’ — chemically scented motor oil.","scent of rose; scent of fear; scent of plant","C1"
"Scan","/ˈskæn/","v.","scan, scans, scanned, scanned, scanning","scanner (n.), scanning (n.), scansion (n.)","examine minutely or intensely","It must exist either on a 35 mm movie film or 70 mm film print, or in 24 frame/s or 48 frame/s progressive scan digital cinema format, with a minimum projector resolution of 2,048 by 1,080 pixels.","visual scan; scan for danger; scan of brain","C1"
"Scan","/ˈskæn/","n.","scan, scans","scanner (n.), scanning (n.), scansion (n.)","the act of scanning; systematic examination of a prescribed region","It must exist either on a 35 mm movie film or 70 mm film print, or in 24 frame/s or 48 frame/s progressive scan digital cinema format, with a minimum projector resolution of 2,048 by 1,080 pixels.","retina scan; do scan; get scan","C1"
"Scope","/ˈskoʊp/","n. [U]","no changes","scopal (adj.)","an area in which something acts or operates or has power or control:","There’s a reason, after all, Trump kept its scope narrow, even leaving Maduro’s Vice President in place — occupying any country is extremely costly and extremely difficult.","general scope; ample scope; expand scope","C1"
"Scramble","/ˈskɹæmbəl/","v.","scramble, scrambles, scrambled, scrambled, scrambling","scrambler (n.)","to move hurriedly","It's more about ordinary trust that makes people feel at ease, they don't have to scramble to secure the conditions of their belonging.","scramble back; scramble for control; scramble for influence","C1"
"Scramble","/ˈskɹæmbəl/","n.","scramble, scrambles","scrambler (n.)","an unceremonious and disorganized struggle","It's more about ordinary trust that makes people feel at ease, they don't have to scramble to secure the conditions of their belonging.","mad scramble; cynical scramble; scramble for control","C1"
"Scrap","/ˈskɹæp/","n.","scrap, scraps","scrappy (adj.), scrapper (n.)","a small fragment of something broken off from the whole","Some Mhola are also followed by an entourage of other fish that seek by an entourage of other fish that seek protection, food scraps, or feed on protection, food scraps, or feed on their inhabitants.","scrap materials; scrap of paper; few scraps","C1"
"Scenario","/sɪˈnɛɹioʊ/","n.","scenario, scenarios","scenarist (n.)","an outline or synopsis of a play (or, by extension, of a literary work)","Rand's descriptive style echoes her early career writing scenarios and scripts for movies; her novels have many narrative descriptions that resemble early Hollywood movie scenarios.","common scenario; realistic scenario; future scenarios","C1"
"Scrap","/ˈskɹæp/","v.","scrap, scraps, scrapped, scrapped, scrapping","scrappy (adj.), scrapper (n.)","dispose of (something useless or old)","Some Mhola are also followed by an entourage of other fish that seek by an entourage of other fish that seek protection, food scraps, or feed on protection, food scraps, or feed on their inhabitants.","scrap materials; scrap plans; scrap idea","C1"
"Scheme","/ˈskim/","n.","scheme, schemes","schemer (n.), schematic (adj.), schematize (v.)","an elaborate and systematic plan of action","And that is that you and everyone are going to die and that nothing we do is going to matter in the grand scheme of things.","grand scheme; proposed scheme; whole scheme","C1"
"Scheme","/ˈskim/","v.","scheme, schemes, schemed, schemed, scheming","schemer (n.), schematic (adj.), schematize (v.)","form intrigues (for) in an underhand manner","And that is that you and everyone are going to die and that nothing we do is going to matter in the grand scheme of things.","scheme of progress; scheme against humans; scheme for programs","C1"
"Script","/ˈskɹɪpt/","n.","script, scripts","scriptural (adj.)","a written version of a play or other dramatic composition; used in preparing for a performance","In turn, the ancestor of aleph may have been a pictogram of an ox head in proto-Sinaitic script influenced by Egyptian hieroglyphs, styled as a triangular head with two horns extended.","script used; simple script; run script","C1"
"Script","/ˈskɹɪpt/","v.","script, scripts, scripted, scripted, scripting","scriptural (adj.)","write a script for","In turn, the ancestor of aleph may have been a pictogram of an ox head in proto-Sinaitic script influenced by Egyptian hieroglyphs, styled as a triangular head with two horns extended.","script in terminal; script on machine; script out","C1"
"Seminar","/ˈsɛməˌnɑɹ/","n.","seminar, seminars","None","any meeting for an exchange of ideas","As a student, Dra had attended seminars on student, Dra had attended seminars on Einstein's theory of relativity, and Einstein's theory of relativity, and he'd fallen in love with it.","international research seminar; attend seminars; run seminar","C1"
"Senator","/ˈsɛnətɚ/","n.","senator, senators","senatorial (adj.), senatorship (n.)","a member of a senate","Until 1964, the state elected state senators on a geographic basis by county, with one per county.","republican senator; ask senator; several senators","C1"
"Segment","/ˈsɛɡmənt/","v.","segment, segments, segmented, segmented, segmenting","segmentation (n.)","divide into segments","The teacher chose to segment the lesson into three short and manageable parts.","segment of video; segment of population; segment objects","C1"
"Sensation","/sɛˈnseɪʃən/","n. [U]","no changes","sense (v.)","an unelaborated elementary awareness of stimulation","Aristotle distinguished sensation and thought, unlike previous philosophers except for Alcmaeon of Croton.","physical sensation; bodily sensation; tremendous sensation","C1"
"Sector","/ˈsɛktɚ/","n.","sector, sectors","sectorial (adj.)","a plane figure bounded by two radii and the included arc of a circle","The technology sector created thousands of new jobs in the region last year.","technology sector; tech sector; private sector","C1"
"Segment","/ˈsɛɡmənt/","n.","segment, segments","segmentation (n.)","one of several parts or pieces that fit with others to constitute a whole object","This segment has drawn criticism over the years for the omission of some names.","next segment; sponsor segment; little segment","C1"
"Sensitivity","/ˌsɛnsɪˈtɪvɪti/","n. [U]","no changes","sensitive (adj.)","(physiology) responsiveness to external stimuli; the faculty of sensation","The Japanese filmmaker Akira Kurosawa remarked on Tarkovsky's films as saying: ""His unusual sensitivity is both overwhelming and astounding.","higher sensitivity; reduced sensitivity; improve sensitivity","C1"
"Sentimental","/ˌsɛntəˈmɛntəl/","adj.","sentimental, more sentimental, most sentimental","sentiment (n.), sentimentality (n.)","given to or marked by sentiment or sentimentality","Positive scores are dominantly higher than the others, the sentimental analysis graph shows.","sentimental plans; sentimental ballad; sentimental kitsch","C1"
"Sensor","/ˈsɛnsɚ/","n.","sensor, sensors","sense (v.)","any device that receives a signal or stimulus (as heat or pressure or light or motion etc.) and responds to it in a distinctive manner","Now, thirst is a very conscious expression of the fact that there are sensors going crazy, saying, ""Water too low, water too low, water too low, make a correction."" And then you go and drink.","binary sensor; use sensor; regular sensor","C1"
"Setting","/ˈsɛtɪŋ/","n.","setting, settings","set (v.)","the context and environment in which something is set","Now, I still want to cover one specific topic in a little more detail because I know that some people might have problems with setting up automatic HTTPS.","setting goals; setting off; certain settings","C1"
"Sentiment","/ˈsɛntəmənt/","n.","sentiment, sentiments","sentimental (adj.)","tender, romantic, or nostalgic feeling or emotion","There was a strong sentiment among the staff that the changes had come too fast.","general sentiment; changing sentiment; public sentiment","C1"
"Sequence","/ˈsikwəns/","v.","sequence, sequences, sequenced, sequenced, sequencing","sequencer (n.), sequential (adj.)","arrange in a sequence","By engaging the same sequence of behaviors every time, the same way, that’s giving you a sense of order and control that can feel really good when you’re mired in chatter.","sequence of events; sequence of numbers; sequence of decisions","C1"
"Sequence","/ˈsikwəns/","n.","sequence, sequences","sequencer (n.), sequential (adj.)","serial arrangement in which things follow in logical order or a recurrent pattern","By engaging the same sequence of behaviors every time, the same way, that’s giving you a sense of order and control that can feel really good when you’re mired in chatter.","precise sequence; specific sequence; sequence of events","C1"
"Server","/ˈsɝvɚ/","n.","server, servers","serve (v.)","a person whose occupation is to serve at table (as in a restaurant)","Discussion group servers host numerous astronomy lists.","server rack; linux server; remote server","C1"
"Shatter","/ˈʃætɚ/","v.","shatter, shatters, shattered, shattered, shattering","shattering (n.)","break into many pieces","If the Minoans had gone down, would that have shattered the small world network.","totally shatter; shatter glass; shatter expectations","C1"
"Series","/ˈsɪɹiz/","n. [U]","no changes","serial (adj.)","similar things placed in order or happening one after another","Nonetheless, his ideas formed the inspiration for a series of Modern School (United States) around the world.","nebula original series; new series; whole series","C1"
"Session","/ˈsɛʃən/","n.","session, sessions","None","a meeting for execution of a group's functions","The first legislative session in the new capital met in December 1847.","jam session; current session; long sessions","C1"
"Shareholder","/ˈʃɛˌɹhoʊldɚ/","n.","shareholder, shareholders","None","someone who holds shares of stock in a corporation","Jobs and Wozniak remained Apple shareholders following their departures.","majority shareholder; corporate shareholders; greedy shareholders","C1"
"Sheriff","/ˈʃɛɹəf/","n.","sheriff, sheriffs","None","the principal law-enforcement officer in a county","The sheriff rode into town to investigate the reports of stolen cattle.","local sheriff; high sheriff; with sheriff","C1"
"Shed","/ˈʃɛd/","n.","shed, sheds","shedding (n.)","an outbuilding with a single story; used for shelter or storage","Why do anything?"" And it was a surprisingly hard period to work through, especially because nobody wants to shed any tears for a depressed multimillionaire.","build shed; little shed; shed on debate","C1"
"Shed","/ˈʃɛd/","v.","shed, sheds, shed, shed, shedding","shedding (n.)","get rid of","Why do anything?"" And it was a surprisingly hard period to work through, especially because nobody wants to shed any tears for a depressed multimillionaire.","shed light; shed tears; shed blood","C1"
"Sheer","/ˈʃɪɹ/","adj.","sheer, sheerer, sheerest","None","complete and without restriction or qualification; sometimes used informally as intensifiers","""The sheer weight of scholarship has leaned toward portraying the surrenders of the Confederate armies as the end of the war.","sheer volume; sheer scale; sheer chance","C1"
"Sheer","/ˈʃɪɹ/","adv.","sheer, sheerer, sheerest","None","straight up or down without a break","""The sheer weight of scholarship has leaned toward portraying the surrenders of the Confederate armies as the end of the war.","sheer volume; sheer scale; sheer chance","C1"
"Shiver","/ˈʃɪvɚ/","n.","shiver, shivers","shivery (adj.), shivering (n.)","a reflex motion caused by cold or fear or excitement","The Conservatives capitalised on the crisis with the slogan 'Starve with Strachey and shiver with Shinwell' (referring to the Minister of Food John Strachey (politician)).","send shiver; send shivers; cold shivers","C1"
"Shiver","/ˈʃɪvɚ/","v.","shiver, shivers, shivered, shivered, shivering","shivery (adj.), shivering (n.)","tremble convulsively, as from fear or excitement","All around me people sighed and shivered, and now and then shouted or wept, in their intensity.","shiver at end; shiver into silence; shiver sweat","C1"
"Shield","/ˈʃild/","n.","shield, shields","shielder (n.), shielding (n.)","a protective covering or structure","Odysseus went to Skyros in the guise of a pedlar selling women's clothes and jewellery and placed a shield and spear among his goods.","shield technology; ceramic shield; human shields","C1"
"Shove","/ˈʃʌv/","v.","shove, shoves, shoved, shoved, shoving","shover (n.)","come into rough contact with while moving","Fighting methods include pushing and shoving, deflating the opponent's vocal sac, seizing him by the head, jumping on his back, biting, chasing, splashing, and ducking him under the water.","shove off; shove down throat; shove in face","C1"
"Shortage","/ˈʃɔɹtədʒ/","n.","shortage, shortages","None","the property of being an amount by which something is less than expected or required","Due to a metal shortage during World War II, Oscars were made of painted plaster for three years.","global ram shortage; global shortage; ongoing shortage","C1"
"Shuttle","/ˈʃʌtəl/","n.","shuttle, shuttles","None","badminton equipment consisting of a ball of cork or rubber with a crown of feathers","It let lithium ions shuttle between electrodes without shuttle between electrodes without breaking down the solvent or the cell.","shuttle launch; take shuttle; on shuttle","C1"
"Shrug","/ˈʃɹʌɡ/","n.","shrug, shrugs","None","a gesture involving the shoulders","This is where we shrug and turn to the philosophers to help us out.","shoulder shrug; shrug your shoulders; of shrug","C1"
"Shrug","/ˈʃɹʌɡ/","v.","shrug, shrugs, shrugged, shrugged, shrugging","None","raise one's shoulders to indicate indifference or resignation","This is where we shrug and turn to the philosophers to help us out.","shrug off; shrug shoulders; shrug criticisms","C1"
"Shield","/ˈʃild/","v.","shield, shields, shielded, shielded, shielding","shielder (n.), shielding (n.)","protect, hide, or conceal from danger or harm","Odysseus went to Skyros in the guise of a pedlar selling women's clothes and jewellery and placed a shield and spear among his goods.","rf shield; shield from stress; shield systems","C1"
"Shove","/ˈʃʌv/","n.","shove, shoves","shover (n.)","the act of shoving (giving a push to someone or something)","It wasn't was forced to shove the idea.","shove into rack; shove into gear; shove on side","C1"
"Siege","/ˈsidʒ/","n.","siege, sieges","None","the action of an armed force that surrounds a fortified place and isolates it while continuing to attack","Russian troops huddled in Sevastapole under siege by French and Sevastapole under siege by French and British forces.","siege warfare; under siege; of siege","C1"
"Shuttle","/ˈʃʌtəl/","v.","shuttle, shuttles, shuttled, shuttled, shuttling","None","travel back and forth between two points","It let lithium ions shuttle between electrodes without shuttle between electrodes without breaking down the solvent or the cell.","shuttle into brain; shuttle cells; shuttle energy","C1"
"Skull","/ˈskʌl/","n.","skull, skulls","None","the bony skeleton of the head of vertebrates","Old Major's skull is also exhumed and put on display.","deer skull; rex skull; of skull","C1"
"Sibling","/ˈsɪblɪŋ/","n.","sibling, siblings","None","a person's brother or sister","He has three older siblings: Rita (who was married to former number one tennis player Pancho Gonzales), Philip and Tami.","younger sibling; older sibling; many siblings","C1"
"Skeleton","/ˈskɛlətən/","n.","skeleton, skeletons","skeletal (adj.)","something reduced to its minimal form","Their lungs improved and their skeletons became heavier and stronger, better able to support the weight of their bodies on land.","rex skeleton; complete skeleton; of skeleton","C1"
"Slavery","/ˈsleɪvɚi/","n. [U]","no changes","slave (v.)","the state of being under the control of another person","I didn't even mention all of the slavery I didn't even mention all of the slavery stuff.","sexual slavery; in slavery; of slavery","C1"
"Slam","/ˈslæm/","n.","slam, slams","slammer (n.)","winning all or all but one of the tricks in bridge","Nuclear fusion brings particles together, slams them into larger atoms and in the process energy is released.","live slam; run slam; retain slam","C1"
"Slam","/ˈslæm/","v.","slam, slams, slammed, slammed, slamming","slammer (n.)","close violently","She was so angry that she let the heavy door slam loudly behind her.","slam against; slam down; slam into atmosphere","C1"
"Slap","/ˈslæp/","n.","slap, slaps","slapper (n.)","a blow from a flat object (as an open hand)","The sudden slap of icy water against his face woke him completely.","a hard slap; a playful slap; a stinging slap","C1"
"Slap","/ˈslæp/","v.","slap, slaps, slapped, slapped, slapping","slapper (n.)","hit with something flat, like a paddle or the open hand","Jim slaps her in their ensuing verbal fight.","slap his face; slap the table; slap on back","C1"
"Sniff","/ˈsnɪf/","v.","sniff, sniffs, sniffed, sniffed, sniffing","sniffer (n.)","perceive by inhaling through the nose","Some syllables captured blended actions (for example, groom/sniff), probably owing to overhead view limitations.","sniff some glue; sniff out; sniff through nose","C1"
"Smash","/ˈsmæʃ/","n.","smash, smashes","smasher (n.), smashing (n.)","a vigorous blow","A single smash from the hammer was enough to break the old wooden door apart.","absolute smash; smash world records; smash into pieces","C1"
"Smog","/ˈsmɑɡ/","n. [U]","no changes","smoggy (adj.)","air pollution by a mixture of smoke and fog","Because the city is surrounded by hills, it suffers from inversion (meteorology) smog.","characteristic smog; cause smog; of smog","C1"
"Slot","/ˈslɑt/","n.","slot, slots","None","a position in a grammatical linguistic construction in which a variety of alternative units are interchangeable","Cartoons were mainly programmed for children, on convenient time slots, and especially US youth spent many hours watching Saturday-morning cartoons.","empty slot; slot canyons; in slot","C1"
"Slot","/ˈslɑt/","v.","slot, slots, slotted, slotted, slotting","None","assign a time slot","Cartoons were mainly programmed for children, on convenient time slots, and especially US youth spent many hours watching Saturday-morning cartoons.","empty slot; slot into groove; slot mechanism","C1"
"Snatch","/ˈsnætʃ/","n.","snatch, snatches","snatcher (n.)","a small fragment","The bald eagle is an opportunistic feeder that subsists mainly on fish, upon which it swoops down and snatches from the water with its talons.","snatch of song; snatches of opinions; in snatch","C1"
"Snatch","/ˈsnætʃ/","v.","snatch, snatches, snatched, snatched, snatching","snatcher (n.)","to grasp hastily or eagerly","In anger, Heracles snatched the sacred tripod and started walking away, intending to start his own oracle.","snatch away; snatch baby; snatch information","C1"
"Smash","/ˈsmæʃ/","v.","smash, smashes, smashed, smashed, smashing","smasher (n.), smashing (n.)","hit hard","However, the occupier soon responded crudely and brutally, smashing union and illegal party activity.","table smash; smash windows; smash plates","C1"
"Sneak","/ˈsnik/","n.","sneak, sneaks","sneaky (adj.)","a person who is regarded as underhanded and furtive and contemptible","Robin Hood's group sneaks into Nottingham Castle to rescue Maid Marian, using their jazz music to disarm the guards, who are unexpectedly sympathetic.","sneak past; sneak around; sneak into room","C1"
"Sneak","/ˈsnik/","v.","sneak, sneaks, sneaked, sneaked, sneaking","sneaky (adj.)","to go stealthily or furtively","Many in the opposition press criticized his secretive journey; opposition newspapers mocked Lincoln with caricatures showing him sneaking into the capital.","sneak around; sneak past; sneak up","C1"
"Soak","/ˈsoʊk/","n.","soak, soaks","soaker (n.), soakage (n.), soaking (n.)","the process of becoming softened and saturated as a consequence of being immersed in water (or other liquid)","Most of the water a tree needs comes the water a tree needs comes from rainfall, which soaks mainly into from rainfall, which soaks mainly into the upper layers of soil.","soak in water; soak in nature; soaks into pores","C1"
"Sniff","/ˈsnɪf/","n.","sniff, sniffs","sniffer (n.)","sensing an odor by inhaling through the nose","Some syllables captured blended actions (for example, groom/sniff), probably owing to overhead view limitations.","sniff through nose; first sniff; with sniff","C1"
"Sob","/ˈsɑb/","n.","sob, sobs","sobbing (n.)","a dyspneic condition","Additionally, it can produce nonverbal communication sounds such as laughter, sighs, and sobs.","sob story known; into sobs; egotistical sob","C1"
"Sole","/ˈsoʊl/","adj.","sole, soler, solest","None","not divided or shared with others","In this paper, we introduce a simple adaptive moving average estimator based on a Random Forest using as sole predictor a time trend.","sole job; sole predictor; sole purpose","C1"
"Soak","/ˈsoʊk/","v.","soak, soaks, soaked, soaked, soaking","soaker (n.), soakage (n.), soaking (n.)","submerge in a liquid","Wounds were treated by bandaging with raw meat, white linen, sutures, nets, pads, and swabs soaked with honey to prevent infection, while opium, thyme, and Atropa belladonna were used to relieve pain.","soak up; soak in water; soak in sweat","C1"
"Sob","/ˈsɑb/","v.","sob, sobs, sobbed, sobbed, sobbing","sobbing (n.)","weep convulsively","Additionally, it can produce nonverbal communication sounds such as laughter, sighs, and sobs.","heap sob; sob like woman; sob in despair","C1"
"Soar","/ˈsɔɹ/","v.","soar, soars, soared, soared, soaring","soaring (n.)","rise rapidly","Architectures that implement the Common Model of Cognition - Soar, ACT-R, and Sigma - have a prominent place in research on cognitive modeling as well as on designing complex intelligent agents.","sees demand soar; soar to heights; soar to highs","C1"
"Sober","/ˈsoʊbɚ/","adj.","sober, more sober, most sober","soberness (n.)","not affected by a chemical substance (especially alcohol)","He remained completely sober at the party so that he could drive everyone home.","sober reflection; sober experience; sober moment","C1"
"Sober","/ˈsoʊbɚ/","v.","sober, sobers, sobered, sobered, sobering","soberness (n.)","cause to become sober","Atwan noted that, while the plan is unrealistic, ""it is sobering to consider that this virtually describes the Dissolution of the Soviet Union.","sober truth; sober up; sober reflection","C1"
"Soften","/ˈsɑfən/","v.","soften, softens, softened, softened, softening","softener (n.), softening (n.)","make (images or sounds) soft or softer","We unravel the critical role of vibrational mode softening in single-molecule electronic devices at high bias.","soften version; soften blow; soften tone","C1"
"Sole","/ˈsoʊl/","n.","sole, soles","None","the underside of footwear or a golf club","In this paper, we introduce a simple adaptive moving average estimator based on a Random Forest using as sole predictor a time trend.","sole predictor; soles of boots; durable soles","C1"
"Solo","/ˈsoʊˌloʊ/","n.","solo, solos","soloist (n.)","any activity that is performed alone without assistance","William Merrigan Daly arranged the score for piano solo; this was published by New World Music in 1929.","second solo; han solo; play solo","C1"
"Solo","/ˈsoʊˌloʊ/","adj.","solo, more solo, most solo","soloist (n.)","composed or performed by a single voice or instrument","William Merrigan Daly arranged the score for piano solo; this was published by New World Music in 1929.","solo founders; solo developer; solo creator","C1"
"Sophomore","/ˈsɑˌfmɔɹ/","n.","sophomore, sophomores","None","a second-year undergraduate","The first women's collegiate basketball game was played on March 21, 1893, when her Smith freshmen and sophomores played against one another.","high school sophomore; sophomore in college; sophomore in school","C1"
"Sovereignty","/ˈsɑvɹənti/","n. [U]","no changes","None","government free from external control","The treaty recognised the full sovereignty of the newly independent nation.","national sovereignty; defend sovereignty; popular sovereignty","C1"
"Souvenir","/ˌsuvəˈnɪɹ/","n.","souvenir, souvenirs","None","something of sentimental value","When we land, please exit through the gift shop and please exit through the gift shop and pick up a few souvenirs.","souvenir cup; pick souvenirs; only souvenir","C1"
"Sow","/ˈsaʊ/","v.","sow, sows, sowed, sown, sowing","sower (n.)","place (seeds) in or on the ground for future growth","Teachers of Arabic, brought in from other Muslim countries, spread conventional Islamic thought in schools and sowed the seeds of a return to Orthodox Islam.","sow chaos; sow doubt; sow seeds","C1"
"Spacious","/ˈspeɪʃəs/","adj.","spacious, more spacious, most spacious","space (n.), spaciousness (n.)","very large in expanse or scope","The Hitchcocks lived in a spacious flat on Wilshire Boulevard, and slowly acclimatised themselves to the Los Angeles area.","really spacious; spacious rooms; spacious home","C1"
"Sparkle","/ˈspɑɹkəl/","n.","sparkle, sparkles","sparkly (adj.), sparkler (n.), sparkling (n.)","merriment expressed by a brightness or gleam or animation of countenance","It's now time for Duck's final sparkle.","little sparkle; final sparkle; make sparkle","C1"
"Sparkle","/ˈspɑɹkəl/","v.","sparkle, sparkles, sparkled, sparkled, sparkling","sparkly (adj.), sparkler (n.), sparkling (n.)","reflect brightly","It's now time for Duck's final sparkle.","sparkle waters; sparkle under sun; favorite sparkle","C1"
"Sophisticated","/səˈfɪstəˌkeɪtɪd/","adj.","sophisticated, more sophisticated, most sophisticated","sophistication (n.)","having or showing refined knowledge, taste, or complexity; technologically advanced","The new system uses sophisticated algorithms to detect fraud in real time.","sophisticated technology; quite sophisticated; sophisticated tools","C1"
"Specialist","/ˈspɛʃələst/","n.","specialist, specialists","specialise (v.), specialism (n.), specialize (v.), specialistic (adj.)","an expert who is devoted to one occupation or branch of learning","Her doctor referred her to a specialist who deals with rare bone conditions.","throat specialist; surgical specialist; vetted specialist","C1"
"Specialty","/ˈspɛʃəlti/","n.","specialty, specialties","None","an asset of special worth or utility","Again, that's my focus of specialty, but that is also the area in which this little globalized small world network functioned.","medical specialty; different specialties; other specialties","C1"
"Spectacular","/spɛˈktækjəlɚ/","adj.","spectacular, more spectacular, most spectacular","spectacle (n.)","sensational in appearance or thrilling in effect","Being the True and Spectacular History of Edinburgh's Notorious Burke and Hare and of the Man of Science Who Abetted Them in the Commission of Their Most Heinous Crimes.","truly spectacular; spectacular fashion; spectacular rise","C1"
"Specimen","/ˈspɛsəmən/","n.","specimen, specimens","None","an example regarded as typical of its class","The limiting factor in this case is the speed of evaluation of a single specimen , which includes learning based on the whole large dataset.","early specimen; nice specimen; botanical specimen","C1"
"Spectator","/ˈspɛkteɪtɚ/","n.","spectator, spectators","spectate (v.)","a close observer; someone who looks at something (such as an exhibition of some kind)","Paine was then asked, and agreed, to host protesters as spectators at the launch, and Abernathy, awestruck by the spectacle, prayed for the astronauts.","spectator sport; for spectators; hold spectators","C1"
"Spectacular","/spɛˈktækjəlɚ/","n.","spectacular, spectaculars","spectacle (n.)","a lavishly produced performance","Being the True and Spectacular History of Edinburgh's Notorious Burke and Hare and of the Man of Science Who Abetted Them in the Commission of Their Most Heinous Crimes.","truly spectacular; spectacular fashion; have spectacular","C1"
"Specialize","/ˈspɛʃəˌlaɪz/","v.","specialize, specializes, specialized, specialized, specializing","specialist (n.), specializer (n.), specialization (n.)","become more focus on an area of activity or field of study","The small workshop chose to specialize in repairing antique clocks.","historian specialize; specialize in field; specialize in physics","C1"
"Specify","/ˈspɛsəˌfaɪ/","v.","specify, specifies, specified, specified, specifying","specifier (n.), specification (n.)","specify as a condition or requirement in a contract or agreement; make an express demand or provision in an agreement","Films can also qualify by winning specified awards at one of several competitive film festivals designated by the Academy, also without regard to prior public distribution.","user specify; specify objective; specify rule","C1"
"Speculate","/ˈspɛkjəˌleɪt/","v.","speculate, speculates, speculated, speculated, speculating","speculation (n.), speculative (adj.)","to believe especially on uncertain or tentative grounds","Shamanistic elements in Apollo's cult are often liked to his Hyperborean origin, and he is likewise speculated to have originated as a solar shaman.","speculate online; speculate about reaction; speculate on role","C1"
"Spectrum","/ˈspɛktɹəm/","n.","spectrum, spectrums","spectral (adj.)","an ordered array of the components of an emission or wave","Anarchism is placed on the Far-left politics of the political spectrum, though many reject state authority from Right-wing politics principles, such as anarcho-capitalists.","political spectrum; wide spectrum; full spectrum","C1"
"Sponge","/ˈspʌndʒ/","n.","sponge, sponges","spongy (adj.), sponger (n.)","a porous mass of interlacing fibers that forms the internal skeleton of various marine animals and usable to absorb water or any porous rubber or cellulose product similarly used","And the idea called a sponge function.","egg sponge; touch sponge; hold sponge","C1"
"Spine","/ˈspaɪn/","n.","spine, spines","spinal (adj.), spinous (adj.)","the series of vertebrae forming the axis of the skeleton and protecting the spinal cord","We validate our method in a simulation environment built with real-world data collected in the US imaging of the spine.","erect spine; of spine; tiny spine","C1"
"Sponge","/ˈspʌndʒ/","v.","sponge, sponges, sponged, sponged, sponging","spongy (adj.), sponger (n.)","wipe with a sponge, so as to clean or moisten","And the idea called a sponge function.","egg sponge; sponge function; sponge socialists","C1"
"Spicy","/ˈspaɪsi/","adj.","spicy, spicier, spiciest","spiciness (n.)","having an agreeably pungent taste","One of my spicier arguments is that I think happiness is greatly overrated in today's age.","spicy questions; spicy food; spicy soup","C1"
"Sphere","/ˈsfɪɹ/","n.","sphere, spheres","spheric (adj.), spherical (adj.)","a particular environment or walk of life","Aristotle's scheme added the heavenly Aether (classical element), the divine substance of the heavenly spheres, stars and planets.","expand every sphere; sphere of influence; in sphere","C1"
"Squash","/ˈskwɑʃ/","v.","squash, squashes, squashed, squashed, squashing","None","to compress with violence, out of natural shape or condition","Now what Pompy does, he says that he cannot squash all his stuff into a procession that lasts one day.","squash opposition; squash bugs; squash dissent","C1"
"Squat","/ˈskwɑt/","adj.","squat, more squat, most squat","squatter (n.), squatness (n.), squatting (n.)","short and thick; as e.g. having short legs and heavy musculature","Then, considering two poses, which are plank and squat in our model, we design a detection algorithm, combining Euclidean and angle distances, to determine the pose in the image.","air squat; squat down; squat rack","C1"
"Sponsorship","/ˈspɑnsɚˌʃɪp/","n.","sponsorship, sponsorships","sponsor (n.)","the act of sponsoring (either officially or financially)","I don't really doing brand sponsorship really doing brand sponsorship deals.","annoying sponsorship; take sponsorships; accept sponsorships","C1"
"Sponsor","/ˈspɑnsɚ/","v.","sponsor, sponsors, sponsored, sponsored, sponsoring","sponsorship (n.)","assume sponsorship of","Advertising is somewhat restricted, as traditionally no film studios or competitors of official Academy Award sponsors may advertise during the telecast.","sponsor of video; sponsor show; sponsor message","C1"
"Squash","/ˈskwɑʃ/","n.","squash, squashes","None","any of numerous annual trailing plants of the genus Cucurbita grown for their fleshy edible fruits","Now what Pompy does, he says that he cannot squash all his stuff into a procession that lasts one day.","play squash; simple squash; squash on camera","C1"
"Sponsor","/ˈspɑnsɚ/","n.","sponsor, sponsors","sponsorship (n.)","someone who supports or champions something","Advertising is somewhat restricted, as traditionally no film studios or competitors of official Academy Award sponsors may advertise during the telecast.","video sponsor; check sponsors; acknowledge sponsor","C1"
"Spouse","/ˈspaʊs/","n.","spouse, spouses","spousal (adj.)","a person's partner in marriage","On that occasion Andersson briefly met his future spouse, singer Anni-Frid Lyngstad, who also participated in the contest.","new spouse; with spouse; choose spouse","C1"
"Squad","/ˈskwɑd/","n.","squad, squads","None","a smallest army unit","For example, Francisco Goya's painting depicting the Spanish shootings of 3 May 1808 is a graphic depiction of a firing squad executing several pleading civilians.","goon squad; suicide squad; whole squad","C1"
"Squat","/ˈskwɑt/","v.","squat, squats, squatted, squatted, squatting","squatter (n.), squatness (n.), squatting (n.)","sit on one's heels","Anarchists organise themselves to Squatting and reclaim public spaces.","squat down; squat for quads; squat around fire","C1"
